review_id,record_level,design,model,feature_set,run_id,session_id,family_id,family_name,variant_id,label,error_window_index,representative_window_index,score,threshold,distance_from_threshold,prediction,error_type,exact_indicator_score,exact_indicator_prediction,rule_score,rule_prediction,telemetry_score,telemetry_prediction,hybrid_score,hybrid_prediction,principal_feature_values,benign_deviation_summary,source_health_status,run_validation_passed,preflight_passed,endpoint_export_complete,wazuh_export_complete,suricata_export_complete,rollback_success,action_records,failed_actions,sysmon_event_count,osquery_snapshot_record_count,osquery_malformed_line_count,wazuh_exported_unique_alerts,suricata_records_exported,suricata_malformed_lines,raw_evidence_directory,source_health_report,suggested_category,final_category,raw_evidence_consistent,feature_explanation_consistent,retain_in_metrics,manual_review_notes,review_status
SELERR-055,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S01-009-B3-V1,S01,B3,legitimate_powershell_maintenance,V1,0,2,2,0.4933333333333333,0.35,0.1433333333333333,1,false_positive,0.0,0,1.0,1,0.4933333333333333,1,0.3522592048139668,0,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=1; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=1; osquery_process_count_delta=-1,sysmon_dns_query_count=2; benign_mean=0.2917; standardised_deviation=1.6119 | osquery_process_count_delta=-1; benign_mean=0.25; standardised_deviation=-0.9623 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974,complete,yes,yes,yes,yes,yes,yes,4,0,99,10,0,26,94,0,/home/edradmin/edr-evidence/runs/S01-009-B3-V1,/home/edradmin/edr-evidence/runs/S01-009-B3-V1/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-056,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S01-010-B3-V2,S01,B3,legitimate_powershell_maintenance,V2,0,0,0,0.6583333333333334,0.35,0.30833333333333346,1,false_positive,0.0,0,1.0,1,0.6583333333333334,1,0.6584067892884862,1,sysmon_file_create_count=23; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_file_create_count=23; benign_mean=5.6667; standardised_deviation=2.3325 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433,complete,yes,yes,yes,yes,yes,yes,4,0,48,10,0,21,100,0,/home/edradmin/edr-evidence/runs/S01-010-B3-V2,/home/edradmin/edr-evidence/runs/S01-010-B3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-057,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S02-007-S3-V2,S02,S3,process_chain_internal_network_burst,V2,1,1,1,0.13,0.35,-0.21999999999999997,0,false_negative,0.0,0,1.0,1,0.13,0,0.2561275130022011,0,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_network_connect_count=23; benign_mean=1.0417; standardised_deviation=12.5941 | sysmon_unique_destination_count=4; benign_mean=0.625; standardised_deviation=3.4017 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433,complete,yes,yes,yes,yes,yes,yes,4,0,136,10,0,67,218,0,/home/edradmin/edr-evidence/runs/S02-007-S3-V2,/home/edradmin/edr-evidence/runs/S02-007-S3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-058,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S02-008-B3-V1,S02,B3,legitimate_powershell_maintenance,V1,0,0,0,0.6583333333333334,0.35,0.30833333333333346,1,false_positive,0.0,0,1.0,1,0.6583333333333334,1,0.5900211600892407,1,sysmon_file_create_count=23; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_file_create_count=23; benign_mean=5.6667; standardised_deviation=2.3325 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433,complete,yes,yes,yes,yes,yes,yes,4,0,55,10,0,24,79,0,/home/edradmin/edr-evidence/runs/S02-008-B3-V1,/home/edradmin/edr-evidence/runs/S02-008-B3-V1/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-059,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S02-008-B3-V1,S02,B3,legitimate_powershell_maintenance,V1,0,1,1,0.82,0.35,0.47,1,false_positive,0.0,0,1.0,1,0.82,1,0.7842525478672537,1,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=4; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=4; osquery_process_count_delta=4,sysmon_unique_process_image_count=4; benign_mean=0.5; standardised_deviation=3.0311 | sysmon_unique_parent_child_pair_count=4; benign_mean=0.5; standardised_deviation=3.0311 | osquery_process_count_delta=4; benign_mean=0.25; standardised_deviation=2.8868 | sysmon_process_create_count=5; benign_mean=0.9583; standardised_deviation=1.4884 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299,complete,yes,yes,yes,yes,yes,yes,4,0,55,10,0,24,79,0,/home/edradmin/edr-evidence/runs/S02-008-B3-V1,/home/edradmin/edr-evidence/runs/S02-008-B3-V1/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-060,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S02-009-B3-V2,S02,B3,legitimate_powershell_maintenance,V2,0,0,0,0.6583333333333334,0.35,0.30833333333333346,1,false_positive,0.0,0,1.0,1,0.6583333333333334,1,0.6584067892884862,1,sysmon_file_create_count=23; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_file_create_count=23; benign_mean=5.6667; standardised_deviation=2.3325 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433,complete,yes,yes,yes,yes,yes,yes,4,0,54,10,0,27,84,0,/home/edradmin/edr-evidence/runs/S02-009-B3-V2,/home/edradmin/edr-evidence/runs/S02-009-B3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-061,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-004-B3-V1,S03,B3,legitimate_powershell_maintenance,V1,0,0,0,0.6,0.35,0.25,1,false_positive,0.0,0,1.0,1,0.6,1,0.6326983236838049,1,sysmon_file_create_count=23; sysmon_registry_event_count=0; sysmon_unique_process_image_count=2; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=2; osquery_process_count_delta=-1,sysmon_file_create_count=23; benign_mean=5.6667; standardised_deviation=2.3325 | sysmon_unique_process_image_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_unique_parent_child_pair_count=2; benign_mean=0.5; standardised_deviation=1.299 | osquery_process_count_delta=-1; benign_mean=0.25; standardised_deviation=-0.9623 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299,complete,yes,yes,yes,yes,yes,yes,4,0,69,10,0,22,86,0,/home/edradmin/edr-evidence/runs/S03-004-B3-V1,/home/edradmin/edr-evidence/runs/S03-004-B3-V1/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-062,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-004-B3-V1,S03,B3,legitimate_powershell_maintenance,V1,0,2,2,0.78,0.35,0.43000000000000005,1,false_positive,0.0,0,1.0,1,0.78,1,0.762617245662407,1,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=3; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=3; osquery_process_count_delta=-1,sysmon_powershell_process_count=1; benign_mean=0; standardised_deviation=inf | sysmon_dns_query_count=4; benign_mean=0.2917; standardised_deviation=3.499 | sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=4; benign_mean=0.9583; standardised_deviation=1.1202,complete,yes,yes,yes,yes,yes,yes,4,0,69,10,0,22,86,0,/home/edradmin/edr-evidence/runs/S03-004-B3-V1,/home/edradmin/edr-evidence/runs/S03-004-B3-V1/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-063,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-007-B3-V2,S03,B3,legitimate_powershell_maintenance,V2,0,0,0,0.6583333333333334,0.35,0.30833333333333346,1,false_positive,0.0,0,1.0,1,0.6583333333333334,1,0.6257295141185574,1,sysmon_file_create_count=23; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_file_create_count=23; benign_mean=5.6667; standardised_deviation=2.3325 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433,complete,yes,yes,yes,yes,yes,yes,4,0,50,10,0,27,86,0,/home/edradmin/edr-evidence/runs/S03-007-B3-V2,/home/edradmin/edr-evidence/runs/S03-007-B3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-064,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-007-B3-V2,S03,B3,legitimate_powershell_maintenance,V2,0,1,1,0.76,0.35,0.41000000000000003,1,false_positive,0.0,0,1.0,1,0.76,1,0.7564816647648489,1,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=3; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=3; osquery_process_count_delta=0,sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=5; benign_mean=0.9583; standardised_deviation=1.4884 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628,complete,yes,yes,yes,yes,yes,yes,4,0,50,10,0,27,86,0,/home/edradmin/edr-evidence/runs/S03-007-B3-V2,/home/edradmin/edr-evidence/runs/S03-007-B3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-065,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-007-B3-V2,S03,B3,legitimate_powershell_maintenance,V2,0,2,2,0.45,0.35,0.10000000000000003,1,false_positive,0.0,0,1.0,1,0.45,1,0.278155537236518,0,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=1; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=1; osquery_process_count_delta=3,osquery_process_count_delta=3; benign_mean=0.25; standardised_deviation=2.117 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | sysmon_unique_process_image_count=1; benign_mean=0.5; standardised_deviation=0.433,complete,yes,yes,yes,yes,yes,yes,4,0,50,10,0,27,86,0,/home/edradmin/edr-evidence/runs/S03-007-B3-V2,/home/edradmin/edr-evidence/runs/S03-007-B3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-066,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-009-S3-V1,S03,S3,process_chain_internal_network_burst,V1,1,1,1,0.135,0.35,-0.21499999999999997,0,false_negative,0.0,0,1.0,1,0.135,0,0.2820483721730603,0,sysmon_file_create_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_network_connect_count=16; benign_mean=1.0417; standardised_deviation=8.5793 | sysmon_unique_destination_count=7; benign_mean=0.625; standardised_deviation=6.4254 | sysmon_file_create_count=0; benign_mean=5.6667; standardised_deviation=-0.7626 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433,complete,yes,yes,yes,yes,yes,yes,4,0,152,11,0,70,183,0,/home/edradmin/edr-evidence/runs/S03-009-S3-V1,/home/edradmin/edr-evidence/runs/S03-009-S3-V1/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-067,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-010-S3-V2,S03,S3,process_chain_internal_network_burst,V2,1,1,1,0.115,0.35,-0.235,0,false_negative,0.0,0,1.0,1,0.115,0,0.2492414107704265,0,sysmon_file_create_count=1; sysmon_registry_event_count=0; sysmon_unique_process_image_count=0; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=0; osquery_process_count_delta=0,sysmon_network_connect_count=18; benign_mean=1.0417; standardised_deviation=9.7264 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_destination_count=1; benign_mean=0.625; standardised_deviation=0.378,complete,yes,yes,yes,yes,yes,yes,4,0,107,10,0,69,225,0,/home/edradmin/edr-evidence/runs/S03-010-S3-V2,/home/edradmin/edr-evidence/runs/S03-010-S3-V2/run-validation-report.json,held-out-family shift,,,,yes,,pending
SELERR-068,window,family_holdout_3_B3_S3,random_forest,telemetry_only,S03-010-S3-V2,S03,S3,process_chain_internal_network_burst,V2,1,2,2,0.315,0.35,-0.034999999999999976,0,false_negative,0.0,0,1.0,1,0.315,0,0.3377616740302149,0,sysmon_file_create_count=2; sysmon_registry_event_count=0; sysmon_unique_process_image_count=2; sysmon_cmd_process_count=0; sysmon_unique_parent_child_pair_count=2; osquery_process_count_delta=1,sysmon_network_connect_count=33; benign_mean=1.0417; standardised_deviation=18.3296 | sysmon_unique_destination_count=7; benign_mean=0.625; standardised_deviation=6.4254 | sysmon_unique_process_image_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_unique_parent_child_pair_count=2; benign_mean=0.5; standardised_deviation=1.299 | osquery_process_count_delta=1; benign_mean=0.25; standardised_deviation=0.5774,complete,yes,yes,yes,yes,yes,yes,4,0,107,10,0,69,225,0,/home/edradmin/edr-evidence/runs/S03-010-S3-V2,/home/edradmin/edr-evidence/runs/S03-010-S3-V2/run-validation-report.json,threshold effect,,,,yes,,pending
SELERR-013,run,temporal,random_forest,telemetry_only,S03-004-B3-V1,S03,B3,legitimate_powershell_maintenance,V1,0,,2,0.5828190250507184,0.36,0.22281902505071838,1,false_positive,0.0,0,1.0,1,0.5828190250507184,1,0.5359534109576024,1,sysmon_file_create_count=1; sysmon_cmd_process_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=3; sysmon_network_connect_count=0; sysmon_unique_parent_child_pair_count=3,sysmon_powershell_process_count=1; benign_mean=0; standardised_deviation=inf | sysmon_dns_query_count=4; benign_mean=0.2917; standardised_deviation=3.499 | sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=4; benign_mean=0.9583; standardised_deviation=1.1202,complete,yes,yes,yes,yes,yes,yes,4,0,69,10,0,22,86,0,/home/edradmin/edr-evidence/runs/S03-004-B3-V1,/home/edradmin/edr-evidence/runs/S03-004-B3-V1/run-validation-report.json,behaviour overlap,,,,yes,,pending
SELERR-014,run,temporal,random_forest,telemetry_only,S03-007-B3-V2,S03,B3,legitimate_powershell_maintenance,V2,0,,1,0.6066769795961728,0.36,0.24667697959617285,1,false_positive,0.0,0,1.0,1,0.6066769795961728,1,0.5208086489465744,1,sysmon_file_create_count=1; sysmon_cmd_process_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=3; sysmon_network_connect_count=0; sysmon_unique_parent_child_pair_count=3,sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=5; benign_mean=0.9583; standardised_deviation=1.4884 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628,complete,yes,yes,yes,yes,yes,yes,4,0,50,10,0,27,86,0,/home/edradmin/edr-evidence/runs/S03-007-B3-V2,/home/edradmin/edr-evidence/runs/S03-007-B3-V2/run-validation-report.json,behaviour overlap,,,,yes,,pending
SELERR-009,window,temporal,random_forest,telemetry_only,S03-001-S2-V1,S03,S2,powershell_discovery_changed_file_pattern,V1,1,1,1,0.2214882655917546,0.36,-0.13851173440824538,0,false_negative,0.0,0,1.0,1,0.2214882655917546,0,0.3027277653424869,0,sysmon_file_create_count=2; sysmon_cmd_process_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=1; sysmon_network_connect_count=0; sysmon_unique_parent_child_pair_count=1,sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | osquery_process_count_delta=1; benign_mean=0.25; standardised_deviation=0.5774 | sysmon_file_create_count=2; benign_mean=5.6667; standardised_deviation=-0.4934 | sysmon_unique_process_image_count=1; benign_mean=0.5; standardised_deviation=0.433,complete,yes,yes,yes,yes,yes,yes,4,0,170,10,0,47,161,0,/home/edradmin/edr-evidence/runs/S03-001-S2-V1,/home/edradmin/edr-evidence/runs/S03-001-S2-V1/run-validation-report.json,telemetry delay,,,,yes,,pending
SELERR-010,window,temporal,random_forest,telemetry_only,S03-003-S2-V2,S03,S2,powershell_discovery_changed_file_pattern,V2,1,1,1,0.1574273980793501,0.36,-0.20257260192064988,0,false_negative,0.0,0,1.0,1,0.1574273980793501,0,0.2317056682510161,0,sysmon_file_create_count=2; sysmon_cmd_process_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=2; sysmon_network_connect_count=0; sysmon_unique_parent_child_pair_count=2,sysmon_dns_query_count=5; benign_mean=0.2917; standardised_deviation=4.4425 | sysmon_process_create_count=5; benign_mean=0.9583; standardised_deviation=1.4884 | osquery_process_count_delta=2; benign_mean=0.25; standardised_deviation=1.3472 | sysmon_unique_process_image_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_unique_parent_child_pair_count=2; benign_mean=0.5; standardised_deviation=1.299,complete,yes,yes,yes,yes,yes,yes,4,0,133,10,0,28,91,0,/home/edradmin/edr-evidence/runs/S03-003-S2-V2,/home/edradmin/edr-evidence/runs/S03-003-S2-V2/run-validation-report.json,telemetry delay,,,,yes,,pending
SELERR-011,window,temporal,random_forest,telemetry_only,S03-004-B3-V1,S03,B3,legitimate_powershell_maintenance,V1,0,2,2,0.5828190250507184,0.36,0.22281902505071838,1,false_positive,0.0,0,1.0,1,0.5828190250507184,1,0.5359534109576024,1,sysmon_file_create_count=1; sysmon_cmd_process_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=3; sysmon_network_connect_count=0; sysmon_unique_parent_child_pair_count=3,sysmon_powershell_process_count=1; benign_mean=0; standardised_deviation=inf | sysmon_dns_query_count=4; benign_mean=0.2917; standardised_deviation=3.499 | sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=4; benign_mean=0.9583; standardised_deviation=1.1202,complete,yes,yes,yes,yes,yes,yes,4,0,69,10,0,22,86,0,/home/edradmin/edr-evidence/runs/S03-004-B3-V1,/home/edradmin/edr-evidence/runs/S03-004-B3-V1/run-validation-report.json,behaviour overlap,,,,yes,,pending
SELERR-012,window,temporal,random_forest,telemetry_only,S03-007-B3-V2,S03,B3,legitimate_powershell_maintenance,V2,0,1,1,0.6066769795961728,0.36,0.24667697959617285,1,false_positive,0.0,0,1.0,1,0.6066769795961728,1,0.5208086489465744,1,sysmon_file_create_count=1; sysmon_cmd_process_count=0; sysmon_registry_event_count=0; sysmon_unique_process_image_count=3; sysmon_network_connect_count=0; sysmon_unique_parent_child_pair_count=3,sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=5; benign_mean=0.9583; standardised_deviation=1.4884 | sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628,complete,yes,yes,yes,yes,yes,yes,4,0,50,10,0,27,86,0,/home/edradmin/edr-evidence/runs/S03-007-B3-V2,/home/edradmin/edr-evidence/runs/S03-007-B3-V2/run-validation-report.json,behaviour overlap,,,,yes,,pending
SELERR-008,run,variant,random_forest,telemetry_only,S01-011-B2-V2,S01,B2,system_inventory,V2,0,,2,0.4857649868841778,0.48,0.005764986884177814,1,false_positive,0.0,0,1.0,1,0.4857649868841778,1,0.3843860910163376,0,sysmon_file_create_count=2; sysmon_cmd_process_count=0; sysmon_network_connect_count=2; osquery_process_count_delta=2; sysmon_registry_event_count=0; sysmon_unique_destination_count=1,osquery_process_count_delta=2; benign_mean=0.25; standardised_deviation=1.3472 | sysmon_unique_process_image_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_unique_parent_child_pair_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_network_connect_count=2; benign_mean=1.0417; standardised_deviation=0.5496 | sysmon_file_create_count=2; benign_mean=5.6667; standardised_deviation=-0.4934,complete,yes,yes,yes,yes,yes,yes,4,0,25,10,0,26,80,0,/home/edradmin/edr-evidence/runs/S01-011-B2-V2,/home/edradmin/edr-evidence/runs/S01-011-B2-V2/run-validation-report.json,threshold effect,,,,yes,,pending
SELERR-001,window,variant,random_forest,telemetry_only,S01-008-S3-V2,S01,S3,process_chain_internal_network_burst,V2,1,1,1,0.2651053852123069,0.48,-0.21489461478769306,0,false_negative,0.0,0,1.0,1,0.2651053852123069,0,0.565372029195858,1,sysmon_file_create_count=1; sysmon_cmd_process_count=0; sysmon_network_connect_count=18; osquery_process_count_delta=0; sysmon_registry_event_count=0; sysmon_unique_destination_count=1,sysmon_network_connect_count=18; benign_mean=1.0417; standardised_deviation=9.7264 | sysmon_file_create_count=1; benign_mean=5.6667; standardised_deviation=-0.628 | sysmon_unique_process_image_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_parent_child_pair_count=0; benign_mean=0.5; standardised_deviation=-0.433 | sysmon_unique_destination_count=1; benign_mean=0.625; standardised_deviation=0.378,complete,yes,yes,yes,yes,yes,yes,4,0,126,10,0,64,215,0,/home/edradmin/edr-evidence/runs/S01-008-S3-V2,/home/edradmin/edr-evidence/runs/S01-008-S3-V2/run-validation-report.json,telemetry delay,,,,yes,,pending
SELERR-002,window,variant,random_forest,telemetry_only,S01-011-B2-V2,S01,B2,system_inventory,V2,0,2,2,0.4857649868841778,0.48,0.005764986884177814,1,false_positive,0.0,0,1.0,1,0.4857649868841778,1,0.3843860910163376,0,sysmon_file_create_count=2; sysmon_cmd_process_count=0; sysmon_network_connect_count=2; osquery_process_count_delta=2; sysmon_registry_event_count=0; sysmon_unique_destination_count=1,osquery_process_count_delta=2; benign_mean=0.25; standardised_deviation=1.3472 | sysmon_unique_process_image_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_unique_parent_child_pair_count=2; benign_mean=0.5; standardised_deviation=1.299 | sysmon_network_connect_count=2; benign_mean=1.0417; standardised_deviation=0.5496 | sysmon_file_create_count=2; benign_mean=5.6667; standardised_deviation=-0.4934,complete,yes,yes,yes,yes,yes,yes,4,0,25,10,0,26,80,0,/home/edradmin/edr-evidence/runs/S01-011-B2-V2,/home/edradmin/edr-evidence/runs/S01-011-B2-V2/run-validation-report.json,threshold effect,,,,yes,,pending
SELERR-003,window,variant,random_forest,telemetry_only,S01-012-S1-V2,S01,S1,file_registry_burst,V2,1,0,0,0.4563334017515052,0.48,-0.023666598248494763,0,false_negative,0.0,0,1.0,1,0.4563334017515052,0,0.4750821790552764,1,sysmon_file_create_count=55; sysmon_cmd_process_count=0; sysmon_network_connect_count=0; osquery_process_count_delta=4; sysmon_registry_event_count=0; sysmon_unique_destination_count=0,sysmon_file_create_count=55; benign_mean=5.6667; standardised_deviation=6.6387 | osquery_process_count_delta=4; benign_mean=0.25; standardised_deviation=2.8868 | sysmon_unique_process_image_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_unique_parent_child_pair_count=3; benign_mean=0.5; standardised_deviation=2.1651 | sysmon_process_create_count=4; benign_mean=0.9583; standardised_deviation=1.1202,complete,yes,yes,yes,yes,yes,yes,4,0,165,11,0,28,103,0,/home/edradmin/edr-evidence/runs/S01-012-S1-V2,/home/edradmin/edr-evidence/runs/S01-012-S1-V2/run-validation-report.json,threshold effect,,,,yes,,pending
SELERR-004,window,variant,random_forest,telemetry_only,S02-006-S2-V2,S02,S2,powershell_discovery_changed_file_pattern,V2,1,1,1,0.293586569538891,0.48,-0.18641343046110898,0,false_negative,0.0,0,1.0,1,0.293586569538891,0,0.3304091829654871,0,sysmon_file_create_count=2; sysmon_cmd_process_count=0; sysmon_network_connect_count=0; osquery_process_count_delta=0; sysmon_registry_event_count=0; sysmon_unique_destination_count=0,sysmon_unique_destination_count=0; benign_mean=0.625; standardised_deviation=-0.6299 | sysmon_network_connect_count=0; benign_mean=1.0417; standardised_deviation=-0.5974 | sysmon_file_create_count=2; benign_mean=5.6667; standardised_deviation=-0.4934 | sysmon_unique_process_image_count=1; benign_mean=0.5; standardised_deviation=0.433 | sysmon_unique_parent_child_pair_count=1; benign_mean=0.5; standardised_deviation=0.433,complete,yes,yes,yes,yes,yes,yes,4,0,95,10,0,25,82,0,/home/edradmin/edr-evidence/runs/S02-006-S2-V2,/home/edradmin/edr-evidence/runs/S02-006-S2-V2/run-validation-report.json,telemetry delay,,,,yes,,pending
